level,family,subgroup,school,cohort,measure,rate_pct,numer,denom
TR,pell,non_pell,Social Sciences,2018,grad3,86.89,623,717
TR,pell,non_pell,Social Sciences,2018,grad4,90.38,648,717
TR,pell,non_pell,Social Sciences,2018,grad5,1.39,10,717
TR,pell,non_pell,Social Sciences,2018,ret1,92.33,662,717
TR,pell,non_pell,Social Sciences,2019,grad2,72.78,679,933
TR,pell,non_pell,Social Sciences,2019,grad3,88.85,829,933
TR,pell,non_pell,Social Sciences,2019,grad4,90.89,848,933
TR,pell,non_pell,Social Sciences,2019,grad5,0.96,9,933
TR,pell,non_pell,Social Sciences,2019,ret1,94.53,882,933
TR,pell,non_pell,Social Sciences,2020,grad2,67.16,638,950
TR,pell,non_pell,Social Sciences,2020,grad3,84.11,799,950
TR,pell,non_pell,Social Sciences,2020,grad4,88.21,838,950
TR,pell,non_pell,Social Sciences,2020,grad5,2.0,19,950
TR,pell,non_pell,Social Sciences,2020,ret1,89.89,854,950
TR,pell,non_pell,Social Sciences,2021,grad2,68.2,680,997
TR,pell,non_pell,Social Sciences,2021,grad3,84.15,839,997
TR,pell,non_pell,Social Sciences,2021,grad4,88.37,881,997
TR,pell,non_pell,Social Sciences,2021,ret1,91.27,910,997
TR,pell,non_pell,Social Sciences,2022,grad2,65.84,663,1007
TR,pell,non_pell,Social Sciences,2022,grad3,84.51,851,1007
TR,pell,non_pell,Social Sciences,2022,ret1,93.84,945,1007
TR,pell,non_pell,Social Sciences,2023,grad2,69.42,731,1053
TR,pell,non_pell,Social Sciences,2023,ret1,95.54,1006,1053
TR,pell,non_pell,Social Sciences,2024,ret1,94.69,1141,1205
TR,pell,non_pell,Special,2014,grad2,9.09,1,11
TR,pell,non_pell,Special,2014,grad3,45.45,5,11
TR,pell,non_pell,Special,2014,grad4,27.27,3,11
TR,pell,non_pell,Special,2014,grad5,9.09,1,11
TR,pell,non_pell,Special,2014,ret1,90.91,10,11
TR,pell,non_pell,Special,2015,grad3,56.52,26,46
TR,pell,non_pell,Special,2015,grad4,63.04,29,46
TR,pell,non_pell,Special,2015,ret1,80.43,37,46
TR,pell,non_pell,Special,2016,grad2,10.43,12,115
TR,pell,non_pell,Special,2016,grad3,57.39,66,115
TR,pell,non_pell,Special,2016,grad4,79.13,91,115
TR,pell,non_pell,Special,2016,ret1,86.09,99,115
TR,pell,pell,Arts & Humanities,2014,grad2,31.03,18,58
TR,pell,pell,Arts & Humanities,2014,grad3,82.76,48,58
TR,pell,pell,Arts & Humanities,2014,grad4,89.66,52,58
TR,pell,pell,Arts & Humanities,2014,grad5,3.45,2,58
TR,pell,pell,Arts & Humanities,2014,ret1,100.0,58,58
TR,pell,pell,Arts & Humanities,2015,grad2,45.59,31,68
TR,pell,pell,Arts & Humanities,2015,grad3,88.24,60,68
TR,pell,pell,Arts & Humanities,2015,grad4,94.12,64,68
TR,pell,pell,Arts & Humanities,2015,ret1,95.59,65,68
TR,pell,pell,Arts & Humanities,2016,grad2,36.78,32,87
TR,pell,pell,Arts & Humanities,2016,grad3,73.56,64,87
TR,pell,pell,Arts & Humanities,2016,grad4,79.31,69,87
TR,pell,pell,Arts & Humanities,2016,ret1,90.8,79,87
TR,pell,pell,Arts & Humanities,2017,grad2,52.94,63,119
TR,pell,pell,Arts & Humanities,2017,grad3,75.63,90,119
TR,pell,pell,Arts & Humanities,2017,grad4,82.35,98,119
TR,pell,pell,Arts & Humanities,2017,ret1,92.44,110,119
TR,pell,pell,Arts & Humanities,2018,grad2,50.39,64,127
TR,pell,pell,Arts & Humanities,2018,grad3,82.68,105,127
TR,pell,pell,Arts & Humanities,2018,grad4,86.61,110,127
TR,pell,pell,Arts & Humanities,2018,grad5,0.79,1,127
TR,pell,pell,Arts & Humanities,2018,ret1,96.06,122,127
TR,pell,pell,Arts & Humanities,2019,grad2,56.31,58,103
TR,pell,pell,Arts & Humanities,2019,grad3,71.84,74,103
TR,pell,pell,Arts & Humanities,2019,grad4,78.64,81,103
TR,pell,pell,Arts & Humanities,2019,grad5,0.97,1,103
TR,pell,pell,Arts & Humanities,2019,ret1,90.29,93,103
TR,pell,pell,Arts & Humanities,2020,grad2,54.7,64,117
TR,pell,pell,Arts & Humanities,2020,grad3,79.49,93,117
TR,pell,pell,Arts & Humanities,2020,grad4,86.32,101,117
TR,pell,pell,Arts & Humanities,2020,ret1,94.02,110,117
TR,pell,pell,Arts & Humanities,2021,grad2,59.82,67,112
TR,pell,pell,Arts & Humanities,2021,grad3,81.25,91,112
TR,pell,pell,Arts & Humanities,2021,grad4,83.93,94,112
TR,pell,pell,Arts & Humanities,2021,ret1,93.75,105,112
TR,pell,pell,Arts & Humanities,2022,grad2,52.69,49,93
TR,pell,pell,Arts & Humanities,2022,grad3,77.42,72,93
TR,pell,pell,Arts & Humanities,2022,ret1,93.55,87,93
TR,pell,pell,Arts & Humanities,2023,grad2,62.39,68,109
TR,pell,pell,Arts & Humanities,2023,ret1,92.66,101,109
TR,pell,pell,Arts & Humanities,2024,ret1,95.54,107,112
TR,pell,pell,Biology,2014,grad2,38.29,67,175
TR,pell,pell,Biology,2014,grad3,82.86,145,175
TR,pell,pell,Biology,2014,grad4,88.57,155,175
TR,pell,pell,Biology,2014,grad5,3.43,6,175
TR,pell,pell,Biology,2014,ret1,94.86,166,175
TR,pell,pell,Biology,2015,grad2,35.43,79,223
TR,pell,pell,Biology,2015,grad3,74.89,167,223
TR,pell,pell,Biology,2015,grad4,84.75,189,223
TR,pell,pell,Biology,2015,ret1,93.72,209,223
TR,pell,pell,Biology,2016,grad2,39.02,80,205
TR,pell,pell,Biology,2016,grad3,76.1,156,205
TR,pell,pell,Biology,2016,grad4,86.83,178,205
TR,pell,pell,Biology,2016,ret1,94.15,193,205
TR,pell,pell,Biology,2017,grad2,52.0,91,175
TR,pell,pell,Biology,2017,grad3,81.71,143,175
TR,pell,pell,Biology,2017,grad4,91.43,160,175
TR,pell,pell,Biology,2017,ret1,94.29,165,175
TR,pell,pell,Biology,2018,grad2,53.29,89,167
TR,pell,pell,Biology,2018,grad3,86.23,144,167
TR,pell,pell,Biology,2018,grad4,90.42,151,167
TR,pell,pell,Biology,2018,grad5,1.8,3,167
TR,pell,pell,Biology,2018,ret1,96.41,161,167
TR,pell,pell,Biology,2019,grad2,65.85,108,164
TR,pell,pell,Biology,2019,grad3,90.24,148,164
TR,pell,pell,Biology,2019,grad4,91.46,150,164
TR,pell,pell,Biology,2019,grad5,0.61,1,164
TR,pell,pell,Biology,2019,ret1,96.34,158,164
TR,pell,pell,Biology,2020,grad2,73.58,117,159
TR,pell,pell,Biology,2020,grad3,86.79,138,159
TR,pell,pell,Biology,2020,grad4,89.31,142,159
TR,pell,pell,Biology,2020,grad5,1.26,2,159
TR,pell,pell,Biology,2020,ret1,97.48,155,159
TR,pell,pell,Biology,2021,grad2,61.64,143,232
TR,pell,pell,Biology,2021,grad3,83.19,193,232
TR,pell,pell,Biology,2021,grad4,87.93,204,232
TR,pell,pell,Biology,2021,ret1,95.26,221,232
TR,pell,pell,Biology,2022,grad2,58.58,99,169
TR,pell,pell,Biology,2022,grad3,80.47,136,169
TR,pell,pell,Biology,2022,ret1,94.67,160,169
TR,pell,pell,Biology,2023,grad2,67.44,87,129
TR,pell,pell,Biology,2023,ret1,96.12,124,129
TR,pell,pell,Biology,2024,ret1,98.57,138,140
TR,pell,pell,Engineering,2014,grad2,5.13,16,312
TR,pell,pell,Engineering,2014,grad3,61.86,193,312
TR,pell,pell,Engineering,2014,grad4,79.49,248,312
TR,pell,pell,Engineering,2014,grad5,3.21,10,312
TR,pell,pell,Engineering,2014,ret1,92.95,290,312
TR,pell,pell,Engineering,2015,grad3,71.43,105,147
TR,pell,pell,Engineering,2015,grad4,84.35,124,147
TR,pell,pell,Engineering,2015,ret1,95.92,141,147
TR,pell,pell,Engineering,2016,grad2,8.7,10,115
TR,pell,pell,Engineering,2016,grad3,64.35,74,115
TR,pell,pell,Engineering,2016,grad4,80.0,92,115
TR,pell,pell,Engineering,2016,ret1,91.3,105,115
TR,pell,pell,Engineering,2017,grad3,67.24,117,174
TR,pell,pell,Engineering,2017,grad4,81.61,142,174
TR,pell,pell,Engineering,2017,ret1,95.98,167,174
TR,pell,pell,Engineering,2018,grad2,11.85,39,329
TR,pell,pell,Engineering,2018,grad3,70.21,231,329
TR,pell,pell,Engineering,2018,grad4,84.19,277,329
TR,pell,pell,Engineering,2018,grad5,3.65,12,329
TR,pell,pell,Engineering,2018,ret1,94.22,310,329
TR,pell,pell,Engineering,2019,grad2,15.92,25,157
TR,pell,pell,Engineering,2019,grad3,75.8,119,157
TR,pell,pell,Engineering,2019,grad4,82.17,129,157
TR,pell,pell,Engineering,2019,grad5,3.82,6,157
TR,pell,pell,Engineering,2019,ret1,95.54,150,157
TR,pell,pell,Engineering,2020,grad2,18.72,35,187
TR,pell,pell,Engineering,2020,grad3,72.73,136,187
TR,pell,pell,Engineering,2020,grad4,88.24,165,187
TR,pell,pell,Engineering,2020,grad5,1.07,2,187
TR,pell,pell,Engineering,2020,ret1,96.79,181,187
TR,pell,pell,Engineering,2021,grad2,17.86,30,168
TR,pell,pell,Engineering,2021,grad3,75.6,127,168
TR,pell,pell,Engineering,2021,grad4,87.5,147,168
TR,pell,pell,Engineering,2021,ret1,95.24,160,168
TR,pell,pell,Engineering,2022,grad2,19.63,21,107
TR,pell,pell,Engineering,2022,grad3,58.88,63,107
TR,pell,pell,Engineering,2022,ret1,93.46,100,107
TR,pell,pell,Engineering,2023,grad2,29.41,30,102
TR,pell,pell,Engineering,2023,ret1,96.08,98,102
TR,pell,pell,Engineering,2024,ret1,96.7,176,182
TR,pell,pell,Global Policy & Strategy,2014,grad2,27.27,3,11
TR,pell,pell,Global Policy & Strategy,2014,grad3,27.27,3,11
TR,pell,pell,Global Policy & Strategy,2014,grad4,9.09,1,11
TR,pell,pell,Global Policy & Strategy,2014,ret1,90.91,10,11
TR,pell,pell,Global Policy & Strategy,2015,grad2,45.24,19,42
TR,pell,pell,Global Policy & Strategy,2015,grad3,73.81,31,42
TR,pell,pell,Global Policy & Strategy,2015,grad4,83.33,35,42
TR,pell,pell,Global Policy & Strategy,2015,ret1,88.1,37,42
TR,pell,pell,Global Policy & Strategy,2016,grad2,51.81,43,83
TR,pell,pell,Global Policy & Strategy,2016,grad3,72.29,60,83
TR,pell,pell,Global Policy & Strategy,2016,grad4,79.52,66,83
TR,pell,pell,Global Policy & Strategy,2016,ret1,92.77,77,83
TR,pell,pell,Global Policy & Strategy,2017,grad2,55.29,47,85
TR,pell,pell,Global Policy & Strategy,2017,grad3,77.65,66,85
TR,pell,pell,Global Policy & Strategy,2017,grad4,85.88,73,85
TR,pell,pell,Global Policy & Strategy,2017,ret1,98.82,84,85
TR,pell,pell,Global Policy & Strategy,2018,grad2,59.74,46,77
TR,pell,pell,Global Policy & Strategy,2018,grad3,85.71,66,77
TR,pell,pell,Global Policy & Strategy,2018,grad4,88.31,68,77
TR,pell,pell,Global Policy & Strategy,2018,grad5,2.6,2,77
TR,pell,pell,Global Policy & Strategy,2018,ret1,90.91,70,77
TR,pell,pell,Global Policy & Strategy,2019,grad2,72.88,43,59
TR,pell,pell,Global Policy & Strategy,2019,grad3,83.05,49,59
TR,pell,pell,Global Policy & Strategy,2019,grad4,86.44,51,59
TR,pell,pell,Global Policy & Strategy,2019,ret1,94.92,56,59
TR,pell,pell,Global Policy & Strategy,2020,grad2,60.23,53,88
TR,pell,pell,Global Policy & Strategy,2020,grad3,78.41,69,88
TR,pell,pell,Global Policy & Strategy,2020,grad4,81.82,72,88
TR,pell,pell,Global Policy & Strategy,2020,grad5,1.14,1,88
TR,pell,pell,Global Policy & Strategy,2020,ret1,92.05,81,88
TR,pell,pell,Global Policy & Strategy,2021,grad2,57.14,48,84
TR,pell,pell,Global Policy & Strategy,2021,grad3,82.14,69,84
TR,pell,pell,Global Policy & Strategy,2021,grad4,84.52,71,84
TR,pell,pell,Global Policy & Strategy,2021,ret1,92.86,78,84
TR,pell,pell,Global Policy & Strategy,2022,grad2,47.37,27,57
TR,pell,pell,Global Policy & Strategy,2022,grad3,68.42,39,57
TR,pell,pell,Global Policy & Strategy,2022,ret1,91.23,52,57
TR,pell,pell,Global Policy & Strategy,2023,grad2,57.63,34,59
TR,pell,pell,Global Policy & Strategy,2023,ret1,100.0,59,59
TR,pell,pell,Global Policy & Strategy,2024,ret1,96.43,54,56
TR,pell,pell,Halicioğlu Data Science Institute,2020,grad3,50.0,7,14
TR,pell,pell,Halicioğlu Data Science Institute,2020,grad4,71.43,10,14
TR,pell,pell,Halicioğlu Data Science Institute,2020,grad5,14.29,2,14
TR,pell,pell,Halicioğlu Data Science Institute,2020,ret1,85.71,12,14
TR,pell,pell,Halicioğlu Data Science Institute,2021,grad2,9.09,1,11
TR,pell,pell,Halicioğlu Data Science Institute,2021,grad3,63.64,7,11
TR,pell,pell,Halicioğlu Data Science Institute,2021,grad4,9.09,1,11
TR,pell,pell,Halicioğlu Data Science Institute,2021,ret1,90.91,10,11
TR,pell,pell,Halicioğlu Data Science Institute,2022,grad2,10.0,1,10
TR,pell,pell,Halicioğlu Data Science Institute,2022,grad3,80.0,8,10
TR,pell,pell,Halicioğlu Data Science Institute,2022,ret1,100.0,10,10
TR,pell,pell,Halicioğlu Data Science Institute,2023,grad2,8.33,2,24
TR,pell,pell,Halicioğlu Data Science Institute,2023,ret1,100.0,24,24
TR,pell,pell,Halicioğlu Data Science Institute,2024,ret1,100.0,27,27
TR,pell,pell,Physical Sciences,2014,grad2,23.86,21,88
TR,pell,pell,Physical Sciences,2014,grad3,67.05,59,88
TR,pell,pell,Physical Sciences,2014,grad4,81.82,72,88
TR,pell,pell,Physical Sciences,2014,grad5,2.27,2,88
TR,pell,pell,Physical Sciences,2014,ret1,94.32,83,88
TR,pell,pell,Physical Sciences,2015,grad2,19.58,37,189
TR,pell,pell,Physical Sciences,2015,grad3,66.14,125,189
TR,pell,pell,Physical Sciences,2015,grad4,75.13,142,189
TR,pell,pell,Physical Sciences,2015,ret1,88.36,167,189
TR,pell,pell,Physical Sciences,2016,grad2,26.29,51,194
TR,pell,pell,Physical Sciences,2016,grad3,61.86,120,194
TR,pell,pell,Physical Sciences,2016,grad4,76.8,149,194
TR,pell,pell,Physical Sciences,2016,ret1,87.11,169,194
TR,pell,pell,Physical Sciences,2017,grad2,32.54,41,126
TR,pell,pell,Physical Sciences,2017,grad3,69.84,88,126
TR,pell,pell,Physical Sciences,2017,grad4,81.75,103,126
TR,pell,pell,Physical Sciences,2017,ret1,94.44,119,126
TR,pell,pell,Physical Sciences,2018,grad2,41.86,54,129
TR,pell,pell,Physical Sciences,2018,grad3,74.42,96,129
TR,pell,pell,Physical Sciences,2018,grad4,82.17,106,129
TR,pell,pell,Physical Sciences,2018,grad5,5.43,7,129
TR,pell,pell,Physical Sciences,2018,ret1,90.7,117,129
TR,pell,pell,Physical Sciences,2019,grad2,47.71,73,153
TR,pell,pell,Physical Sciences,2019,grad3,81.7,125,153
TR,pell,pell,Physical Sciences,2019,grad4,84.97,130,153
TR,pell,pell,Physical Sciences,2019,grad5,1.96,3,153
TR,pell,pell,Physical Sciences,2019,ret1,93.46,143,153
TR,pell,pell,Physical Sciences,2020,grad2,55.56,70,126
TR,pell,pell,Physical Sciences,2020,grad3,77.78,98,126
TR,pell,pell,Physical Sciences,2020,grad4,82.54,104,126
TR,pell,pell,Physical Sciences,2020,grad5,1.59,2,126
TR,pell,pell,Physical Sciences,2020,ret1,91.27,115,126
TR,pell,pell,Physical Sciences,2021,grad2,52.78,76,144
TR,pell,pell,Physical Sciences,2021,grad3,78.47,113,144
TR,pell,pell,Physical Sciences,2021,grad4,85.42,123,144
TR,pell,pell,Physical Sciences,2021,ret1,91.67,132,144
TR,pell,pell,Physical Sciences,2022,grad2,47.13,41,87
TR,pell,pell,Physical Sciences,2022,grad3,77.01,67,87
TR,pell,pell,Physical Sciences,2022,ret1,89.66,78,87
TR,pell,pell,Physical Sciences,2023,grad2,49.02,50,102
TR,pell,pell,Physical Sciences,2023,ret1,95.1,97,102
TR,pell,pell,Physical Sciences,2024,ret1,93.1,81,87
TR,pell,pell,Public Health (Wertheim),2014,grad2,66.67,10,15
TR,pell,pell,Public Health (Wertheim),2014,grad3,93.33,14,15
TR,pell,pell,Public Health (Wertheim),2014,grad4,93.33,14,15
TR,pell,pell,Public Health (Wertheim),2014,ret1,93.33,14,15
TR,pell,pell,Public Health (Wertheim),2015,grad3,85.71,18,21
TR,pell,pell,Public Health (Wertheim),2015,grad4,95.24,20,21
TR,pell,pell,Public Health (Wertheim),2015,ret1,100.0,21,21
TR,pell,pell,Public Health (Wertheim),2016,grad2,58.33,14,24
TR,pell,pell,Public Health (Wertheim),2016,grad3,87.5,21,24
TR,pell,pell,Public Health (Wertheim),2016,grad4,100.0,24,24
TR,pell,pell,Public Health (Wertheim),2016,ret1,100.0,24,24
TR,pell,pell,Public Health (Wertheim),2017,grad2,78.57,11,14
TR,pell,pell,Public Health (Wertheim),2017,grad3,100.0,14,14
TR,pell,pell,Public Health (Wertheim),2017,grad4,100.0,14,14
TR,pell,pell,Public Health (Wertheim),2017,ret1,100.0,14,14
TR,pell,pell,Public Health (Wertheim),2018,grad2,58.82,10,17
TR,pell,pell,Public Health (Wertheim),2018,grad3,88.24,15,17
TR,pell,pell,Public Health (Wertheim),2018,grad4,88.24,15,17
TR,pell,pell,Public Health (Wertheim),2018,ret1,100.0,17,17
TR,pell,pell,Public Health (Wertheim),2019,grad2,66.67,14,21
TR,pell,pell,Public Health (Wertheim),2019,grad3,95.24,20,21
TR,pell,pell,Public Health (Wertheim),2019,grad4,95.24,20,21
TR,pell,pell,Public Health (Wertheim),2019,ret1,100.0,21,21
TR,pell,pell,Public Health (Wertheim),2020,grad2,78.12,25,32
TR,pell,pell,Public Health (Wertheim),2020,grad3,93.75,30,32
TR,pell,pell,Public Health (Wertheim),2020,grad4,96.88,31,32
TR,pell,pell,Public Health (Wertheim),2020,ret1,100.0,32,32
TR,pell,pell,Public Health (Wertheim),2021,grad2,78.05,32,41
TR,pell,pell,Public Health (Wertheim),2021,grad3,82.93,34,41
TR,pell,pell,Public Health (Wertheim),2021,grad4,90.24,37,41
TR,pell,pell,Public Health (Wertheim),2021,ret1,95.12,39,41
TR,pell,pell,Public Health (Wertheim),2022,grad2,77.78,28,36
TR,pell,pell,Public Health (Wertheim),2022,grad3,94.44,34,36
TR,pell,pell,Public Health (Wertheim),2022,ret1,97.22,35,36
TR,pell,pell,Public Health (Wertheim),2023,grad2,53.33,16,30
TR,pell,pell,Public Health (Wertheim),2023,ret1,86.67,26,30
TR,pell,pell,Public Health (Wertheim),2024,ret1,100.0,40,40
TR,pell,pell,Scripps Institution of Oceanography,2016,grad3,52.0,13,25
TR,pell,pell,Scripps Institution of Oceanography,2016,grad4,64.0,16,25
TR,pell,pell,Scripps Institution of Oceanography,2016,ret1,80.0,20,25
TR,pell,pell,Scripps Institution of Oceanography,2017,grad2,31.25,10,32
TR,pell,pell,Scripps Institution of Oceanography,2017,grad3,65.62,21,32
TR,pell,pell,Scripps Institution of Oceanography,2017,grad4,75.0,24,32
TR,pell,pell,Scripps Institution of Oceanography,2017,ret1,93.75,30,32
TR,pell,pell,Scripps Institution of Oceanography,2018,grad2,32.26,10,31
TR,pell,pell,Scripps Institution of Oceanography,2018,grad3,64.52,20,31
TR,pell,pell,Scripps Institution of Oceanography,2018,grad4,70.97,22,31
TR,pell,pell,Scripps Institution of Oceanography,2018,ret1,87.1,27,31
TR,pell,pell,Scripps Institution of Oceanography,2019,grad2,54.55,12,22
TR,pell,pell,Scripps Institution of Oceanography,2019,grad3,81.82,18,22
TR,pell,pell,Scripps Institution of Oceanography,2019,grad4,81.82,18,22
TR,pell,pell,Scripps Institution of Oceanography,2019,grad5,9.09,2,22
TR,pell,pell,Scripps Institution of Oceanography,2019,ret1,100.0,22,22
TR,pell,pell,Scripps Institution of Oceanography,2020,grad2,52.0,13,25
TR,pell,pell,Scripps Institution of Oceanography,2020,grad3,84.0,21,25
TR,pell,pell,Scripps Institution of Oceanography,2020,grad4,88.0,22,25
TR,pell,pell,Scripps Institution of Oceanography,2020,ret1,92.0,23,25
TR,pell,pell,Scripps Institution of Oceanography,2021,grad2,52.94,9,17
TR,pell,pell,Scripps Institution of Oceanography,2021,grad3,64.71,11,17
TR,pell,pell,Scripps Institution of Oceanography,2021,grad4,88.24,15,17
TR,pell,pell,Scripps Institution of Oceanography,2021,ret1,100.0,17,17
TR,pell,pell,Scripps Institution of Oceanography,2022,grad2,41.67,10,24
TR,pell,pell,Scripps Institution of Oceanography,2022,grad3,79.17,19,24
TR,pell,pell,Scripps Institution of Oceanography,2022,ret1,87.5,21,24
TR,pell,pell,Scripps Institution of Oceanography,2023,grad2,52.94,9,17
TR,pell,pell,Scripps Institution of Oceanography,2023,ret1,94.12,16,17
TR,pell,pell,Scripps Institution of Oceanography,2024,ret1,100.0,21,21
TR,pell,pell,Social Sciences,2014,grad2,52.67,197,374
TR,pell,pell,Social Sciences,2014,grad3,85.56,320,374
TR,pell,pell,Social Sciences,2014,grad4,91.71,343,374
TR,pell,pell,Social Sciences,2014,grad5,1.07,4,374
TR,pell,pell,Social Sciences,2014,ret1,94.92,355,374
TR,pell,pell,Social Sciences,2015,grad2,57.86,243,420
TR,pell,pell,Social Sciences,2015,grad3,85.0,357,420
TR,pell,pell,Social Sciences,2015,grad4,90.0,378,420
TR,pell,pell,Social Sciences,2015,ret1,94.52,397,420
TR,pell,pell,Social Sciences,2016,grad2,52.13,208,399
TR,pell,pell,Social Sciences,2016,grad3,75.69,302,399
TR,pell,pell,Social Sciences,2016,grad4,83.71,334,399
TR,pell,pell,Social Sciences,2016,ret1,92.98,371,399
TR,pell,pell,Social Sciences,2017,grad2,56.58,318,562
TR,pell,pell,Social Sciences,2017,grad3,82.03,461,562
TR,pell,pell,Social Sciences,2017,grad4,88.26,496,562
TR,pell,pell,Social Sciences,2017,ret1,93.42,525,562
TR,pell,pell,Social Sciences,2018,grad2,58.63,309,527
TR,pell,pell,Social Sciences,2018,grad3,80.65,425,527
TR,pell,pell,Social Sciences,2018,grad4,84.82,447,527
TR,pell,pell,Social Sciences,2018,grad5,0.57,3,527
TR,pell,pell,Social Sciences,2018,ret1,92.98,490,527
TR,pell,pell,Social Sciences,2019,grad2,62.85,335,533
TR,pell,pell,Social Sciences,2019,grad3,83.49,445,533
TR,pell,pell,Social Sciences,2019,grad4,86.68,462,533
TR,pell,pell,Social Sciences,2019,grad5,2.44,13,533
TR,pell,pell,Social Sciences,2019,ret1,95.31,508,533
TR,pell,pell,Social Sciences,2020,grad2,61.24,335,547
TR,pell,pell,Social Sciences,2020,grad3,79.89,437,547
TR,pell,pell,Social Sciences,2020,grad4,84.83,464,547
TR,pell,pell,Social Sciences,2020,grad5,0.91,5,547
TR,pell,pell,Social Sciences,2020,ret1,92.87,508,547
