level,slice,eth,pell,fg,cohort,measure,value,n
TR,eth_x_fg,unknown,all,first_gen,2009,ret1,92.3,376
TR,eth_x_fg,unknown,all,first_gen,2009,ttd_mean,2.45,
TR,eth_x_fg,unknown,all,first_gen,2010,grad2,52.0,415
TR,eth_x_fg,unknown,all,first_gen,2010,grad3,77.3,415
TR,eth_x_fg,unknown,all,first_gen,2010,grad4,83.4,415
TR,eth_x_fg,unknown,all,first_gen,2010,grad5p,84.8,415
TR,eth_x_fg,unknown,all,first_gen,2010,gradgpa_mean,3.257,346
TR,eth_x_fg,unknown,all,first_gen,2010,ret1,92.3,415
TR,eth_x_fg,unknown,all,first_gen,2010,ttd_mean,2.39,
TR,eth_x_fg,unknown,all,first_gen,2011,grad2,45.5,187
TR,eth_x_fg,unknown,all,first_gen,2011,grad3,73.8,187
TR,eth_x_fg,unknown,all,first_gen,2011,grad4,78.1,187
TR,eth_x_fg,unknown,all,first_gen,2011,grad5p,81.3,187
TR,eth_x_fg,unknown,all,first_gen,2011,gradgpa_mean,3.239,138
TR,eth_x_fg,unknown,all,first_gen,2011,ret1,88.8,187
TR,eth_x_fg,unknown,all,first_gen,2011,ttd_mean,2.5,
TR,eth_x_fg,unknown,all,first_gen,2012,grad2,54.2,190
TR,eth_x_fg,unknown,all,first_gen,2012,grad3,80.5,190
TR,eth_x_fg,unknown,all,first_gen,2012,grad4,89.5,190
TR,eth_x_fg,unknown,all,first_gen,2012,grad5p,89.5,190
TR,eth_x_fg,unknown,all,first_gen,2012,gradgpa_mean,3.337,170
TR,eth_x_fg,unknown,all,first_gen,2012,ret1,94.2,190
TR,eth_x_fg,unknown,all,first_gen,2012,ttd_mean,2.44,
TR,eth_x_fg,unknown,all,first_gen,2013,grad2,43.7,151
TR,eth_x_fg,unknown,all,first_gen,2013,grad3,78.1,151
TR,eth_x_fg,unknown,all,first_gen,2013,grad4,84.1,151
TR,eth_x_fg,unknown,all,first_gen,2013,grad5p,84.8,151
TR,eth_x_fg,unknown,all,first_gen,2013,gradgpa_mean,3.247,118
TR,eth_x_fg,unknown,all,first_gen,2013,ret1,88.7,151
TR,eth_x_fg,unknown,all,first_gen,2013,ttd_mean,2.41,
TR,eth_x_fg,unknown,all,first_gen,2014,grad2,43.7,158
TR,eth_x_fg,unknown,all,first_gen,2014,grad3,74.1,158
TR,eth_x_fg,unknown,all,first_gen,2014,grad4,80.4,158
TR,eth_x_fg,unknown,all,first_gen,2014,grad5p,81.6,158
TR,eth_x_fg,unknown,all,first_gen,2014,gradgpa_mean,3.327,127
TR,eth_x_fg,unknown,all,first_gen,2014,ret1,90.5,158
TR,eth_x_fg,unknown,all,first_gen,2014,ttd_mean,2.47,
TR,eth_x_fg,unknown,all,first_gen,2015,grad2,56.3,151
TR,eth_x_fg,unknown,all,first_gen,2015,grad3,79.5,151
TR,eth_x_fg,unknown,all,first_gen,2015,grad4,85.4,151
TR,eth_x_fg,unknown,all,first_gen,2015,grad5p,86.1,151
TR,eth_x_fg,unknown,all,first_gen,2015,gradgpa_mean,3.29,120
TR,eth_x_fg,unknown,all,first_gen,2015,ret1,91.4,151
TR,eth_x_fg,unknown,all,first_gen,2015,ttd_mean,2.41,
TR,eth_x_fg,unknown,all,first_gen,2016,grad2,46.9,192
TR,eth_x_fg,unknown,all,first_gen,2016,grad3,77.6,192
TR,eth_x_fg,unknown,all,first_gen,2016,grad4,83.9,192
TR,eth_x_fg,unknown,all,first_gen,2016,grad5p,85.4,192
TR,eth_x_fg,unknown,all,first_gen,2016,gradgpa_mean,3.247,161
TR,eth_x_fg,unknown,all,first_gen,2016,ret1,90.1,192
TR,eth_x_fg,unknown,all,first_gen,2016,ttd_mean,2.55,
TR,eth_x_fg,unknown,all,first_gen,2017,grad2,58.1,179
TR,eth_x_fg,unknown,all,first_gen,2017,grad3,77.7,179
TR,eth_x_fg,unknown,all,first_gen,2017,grad4,83.8,179
TR,eth_x_fg,unknown,all,first_gen,2017,grad5p,84.4,179
TR,eth_x_fg,unknown,all,first_gen,2017,gradgpa_mean,3.295,150
TR,eth_x_fg,unknown,all,first_gen,2017,ret1,92.2,179
TR,eth_x_fg,unknown,all,first_gen,2017,ttd_mean,2.29,
TR,eth_x_fg,unknown,all,first_gen,2018,grad2,59.5,163
TR,eth_x_fg,unknown,all,first_gen,2018,grad3,79.8,163
TR,eth_x_fg,unknown,all,first_gen,2018,grad4,84.0,163
TR,eth_x_fg,unknown,all,first_gen,2018,grad5p,84.7,163
TR,eth_x_fg,unknown,all,first_gen,2018,gradgpa_mean,3.434,130
TR,eth_x_fg,unknown,all,first_gen,2018,ret1,90.8,163
TR,eth_x_fg,unknown,all,first_gen,2018,ttd_mean,2.32,
TR,eth_x_fg,unknown,all,first_gen,2019,grad2,55.4,148
TR,eth_x_fg,unknown,all,first_gen,2019,grad3,81.8,148
TR,eth_x_fg,unknown,all,first_gen,2019,grad4,86.5,148
TR,eth_x_fg,unknown,all,first_gen,2019,grad5p,89.2,148
TR,eth_x_fg,unknown,all,first_gen,2019,gradgpa_mean,3.422,121
TR,eth_x_fg,unknown,all,first_gen,2019,ret1,94.6,148
TR,eth_x_fg,unknown,all,first_gen,2020,grad2,55.2,259
TR,eth_x_fg,unknown,all,first_gen,2020,grad3,77.2,259
TR,eth_x_fg,unknown,all,first_gen,2020,grad4,82.2,259
TR,eth_x_fg,unknown,all,first_gen,2020,grad5p,83.4,259
TR,eth_x_fg,unknown,all,first_gen,2020,gradgpa_mean,3.448,213
TR,eth_x_fg,unknown,all,first_gen,2020,ret1,89.2,259
TR,eth_x_fg,unknown,all,first_gen,2021,grad2,56.6,83
TR,eth_x_fg,unknown,all,first_gen,2021,grad3,75.9,83
TR,eth_x_fg,unknown,all,first_gen,2021,grad4,79.5,83
TR,eth_x_fg,unknown,all,first_gen,2021,gradgpa_mean,3.442,63
TR,eth_x_fg,unknown,all,first_gen,2021,ret1,86.7,83
TR,eth_x_fg,unknown,all,first_gen,2022,grad2,57.5,87
TR,eth_x_fg,unknown,all,first_gen,2022,grad3,75.9,87
TR,eth_x_fg,unknown,all,first_gen,2022,gradgpa_mean,3.346,66
TR,eth_x_fg,unknown,all,first_gen,2022,ret1,88.5,87
TR,eth_x_fg,unknown,all,first_gen,2023,grad2,65.5,116
TR,eth_x_fg,unknown,all,first_gen,2023,gradgpa_mean,3.48,76
TR,eth_x_fg,unknown,all,first_gen,2023,ret1,92.2,116
TR,eth_x_fg,unknown,all,first_gen,2024,ret1,95.9,98
TR,eth_x_fg,unknown,all,not_first_gen,1999,grad2,42.2,344
TR,eth_x_fg,unknown,all,not_first_gen,1999,grad3,76.2,344
TR,eth_x_fg,unknown,all,not_first_gen,1999,grad4,84.0,344
TR,eth_x_fg,unknown,all,not_first_gen,1999,grad5p,85.2,344
TR,eth_x_fg,unknown,all,not_first_gen,1999,gradgpa_mean,3.197,289
TR,eth_x_fg,unknown,all,not_first_gen,1999,ret1,90.1,344
TR,eth_x_fg,unknown,all,not_first_gen,1999,ttd_mean,2.55,
TR,eth_x_fg,unknown,all,not_first_gen,2000,grad2,44.7,514
TR,eth_x_fg,unknown,all,not_first_gen,2000,grad3,76.3,514
TR,eth_x_fg,unknown,all,not_first_gen,2000,grad4,83.5,514
TR,eth_x_fg,unknown,all,not_first_gen,2000,grad5p,84.8,514
TR,eth_x_fg,unknown,all,not_first_gen,2000,gradgpa_mean,3.25,429
TR,eth_x_fg,unknown,all,not_first_gen,2000,ret1,89.3,514
TR,eth_x_fg,unknown,all,not_first_gen,2000,ttd_mean,2.52,
TR,eth_x_fg,unknown,all,not_first_gen,2001,grad2,43.2,623
TR,eth_x_fg,unknown,all,not_first_gen,2001,grad3,73.0,623
TR,eth_x_fg,unknown,all,not_first_gen,2001,grad4,82.3,623
TR,eth_x_fg,unknown,all,not_first_gen,2001,grad5p,83.6,623
TR,eth_x_fg,unknown,all,not_first_gen,2001,gradgpa_mean,3.295,513
TR,eth_x_fg,unknown,all,not_first_gen,2001,ret1,89.6,623
TR,eth_x_fg,unknown,all,not_first_gen,2001,ttd_mean,2.57,
TR,eth_x_fg,unknown,all,not_first_gen,2002,grad2,44.7,608
TR,eth_x_fg,unknown,all,not_first_gen,2002,grad3,73.8,608
TR,eth_x_fg,unknown,all,not_first_gen,2002,grad4,82.2,608
TR,eth_x_fg,unknown,all,not_first_gen,2002,grad5p,84.2,608
TR,eth_x_fg,unknown,all,not_first_gen,2002,gradgpa_mean,3.225,512
TR,eth_x_fg,unknown,all,not_first_gen,2002,ret1,91.0,608
TR,eth_x_fg,unknown,all,not_first_gen,2002,ttd_mean,2.58,
TR,eth_x_fg,unknown,all,not_first_gen,2003,grad2,48.2,666
TR,eth_x_fg,unknown,all,not_first_gen,2003,grad3,75.7,666
TR,eth_x_fg,unknown,all,not_first_gen,2003,grad4,82.9,666
TR,eth_x_fg,unknown,all,not_first_gen,2003,grad5p,85.3,666
TR,eth_x_fg,unknown,all,not_first_gen,2003,gradgpa_mean,3.231,568
TR,eth_x_fg,unknown,all,not_first_gen,2003,ret1,89.9,666
TR,eth_x_fg,unknown,all,not_first_gen,2003,ttd_mean,2.46,
TR,eth_x_fg,unknown,all,not_first_gen,2004,grad2,53.9,596
TR,eth_x_fg,unknown,all,not_first_gen,2004,grad3,78.2,596
TR,eth_x_fg,unknown,all,not_first_gen,2004,grad4,84.4,596
TR,eth_x_fg,unknown,all,not_first_gen,2004,grad5p,87.1,596
TR,eth_x_fg,unknown,all,not_first_gen,2004,gradgpa_mean,3.243,519
TR,eth_x_fg,unknown,all,not_first_gen,2004,ret1,90.1,596
TR,eth_x_fg,unknown,all,not_first_gen,2004,ttd_mean,2.42,
TR,eth_x_fg,unknown,all,not_first_gen,2005,grad2,49.3,537
TR,eth_x_fg,unknown,all,not_first_gen,2005,grad3,79.9,537
TR,eth_x_fg,unknown,all,not_first_gen,2005,grad4,84.9,537
TR,eth_x_fg,unknown,all,not_first_gen,2005,grad5p,86.6,537
TR,eth_x_fg,unknown,all,not_first_gen,2005,gradgpa_mean,3.302,456
TR,eth_x_fg,unknown,all,not_first_gen,2005,ret1,91.4,537
TR,eth_x_fg,unknown,all,not_first_gen,2005,ttd_mean,2.45,
TR,eth_x_fg,unknown,all,not_first_gen,2006,grad2,47.1,526
TR,eth_x_fg,unknown,all,not_first_gen,2006,grad3,77.6,526
TR,eth_x_fg,unknown,all,not_first_gen,2006,grad4,84.8,526
TR,eth_x_fg,unknown,all,not_first_gen,2006,grad5p,86.9,526
TR,eth_x_fg,unknown,all,not_first_gen,2006,gradgpa_mean,3.196,457
TR,eth_x_fg,unknown,all,not_first_gen,2006,ret1,90.1,526
TR,eth_x_fg,unknown,all,not_first_gen,2006,ttd_mean,2.49,
TR,eth_x_fg,unknown,all,not_first_gen,2007,grad2,51.0,453
TR,eth_x_fg,unknown,all,not_first_gen,2007,grad3,80.4,453
TR,eth_x_fg,unknown,all,not_first_gen,2007,grad4,87.6,453
TR,eth_x_fg,unknown,all,not_first_gen,2007,grad5p,90.1,453
TR,eth_x_fg,unknown,all,not_first_gen,2007,gradgpa_mean,3.264,408
TR,eth_x_fg,unknown,all,not_first_gen,2007,ret1,92.1,453
TR,eth_x_fg,unknown,all,not_first_gen,2007,ttd_mean,2.5,
TR,eth_x_fg,unknown,all,not_first_gen,2008,grad2,52.5,482
TR,eth_x_fg,unknown,all,not_first_gen,2008,grad3,78.6,482
TR,eth_x_fg,unknown,all,not_first_gen,2008,grad4,84.0,482
TR,eth_x_fg,unknown,all,not_first_gen,2008,grad5p,86.7,482
TR,eth_x_fg,unknown,all,not_first_gen,2008,gradgpa_mean,3.235,418
TR,eth_x_fg,unknown,all,not_first_gen,2008,ret1,91.1,482
TR,eth_x_fg,unknown,all,not_first_gen,2008,ttd_mean,2.45,
TR,eth_x_fg,unknown,all,not_first_gen,2009,grad2,52.7,520
TR,eth_x_fg,unknown,all,not_first_gen,2009,grad3,81.9,520
TR,eth_x_fg,unknown,all,not_first_gen,2009,grad4,86.5,520
TR,eth_x_fg,unknown,all,not_first_gen,2009,grad5p,88.7,520
TR,eth_x_fg,unknown,all,not_first_gen,2009,gradgpa_mean,3.259,461
TR,eth_x_fg,unknown,all,not_first_gen,2009,ret1,91.3,520
TR,eth_x_fg,unknown,all,not_first_gen,2009,ttd_mean,2.41,
TR,eth_x_fg,unknown,all,not_first_gen,2010,grad2,54.9,557
TR,eth_x_fg,unknown,all,not_first_gen,2010,grad3,79.7,557
TR,eth_x_fg,unknown,all,not_first_gen,2010,grad4,86.0,557
TR,eth_x_fg,unknown,all,not_first_gen,2010,grad5p,87.6,557
TR,eth_x_fg,unknown,all,not_first_gen,2010,gradgpa_mean,3.19,479
TR,eth_x_fg,unknown,all,not_first_gen,2010,ret1,92.5,557
TR,eth_x_fg,unknown,all,not_first_gen,2010,ttd_mean,2.42,
TR,eth_x_fg,unknown,all,not_first_gen,2011,grad2,60.5,319
TR,eth_x_fg,unknown,all,not_first_gen,2011,grad3,84.0,319
TR,eth_x_fg,unknown,all,not_first_gen,2011,grad4,89.0,319
TR,eth_x_fg,unknown,all,not_first_gen,2011,grad5p,89.3,319
TR,eth_x_fg,unknown,all,not_first_gen,2011,gradgpa_mean,3.276,284
TR,eth_x_fg,unknown,all,not_first_gen,2011,ret1,92.8,319
TR,eth_x_fg,unknown,all,not_first_gen,2011,ttd_mean,2.32,
TR,eth_x_fg,unknown,all,not_first_gen,2012,grad2,58.2,294
TR,eth_x_fg,unknown,all,not_first_gen,2012,grad3,86.4,294
TR,eth_x_fg,unknown,all,not_first_gen,2012,grad4,92.2,294
TR,eth_x_fg,unknown,all,not_first_gen,2012,grad5p,94.2,294
TR,eth_x_fg,unknown,all,not_first_gen,2012,gradgpa_mean,3.362,271
TR,eth_x_fg,unknown,all,not_first_gen,2012,ret1,96.3,294
TR,eth_x_fg,unknown,all,not_first_gen,2012,ttd_mean,2.38,
TR,eth_x_fg,unknown,all,not_first_gen,2013,grad2,56.6,235
TR,eth_x_fg,unknown,all,not_first_gen,2013,grad3,88.1,235
TR,eth_x_fg,unknown,all,not_first_gen,2013,grad4,92.8,235
TR,eth_x_fg,unknown,all,not_first_gen,2013,grad5p,95.3,235
TR,eth_x_fg,unknown,all,not_first_gen,2013,gradgpa_mean,3.311,218
TR,eth_x_fg,unknown,all,not_first_gen,2013,ret1,95.3,235
TR,eth_x_fg,unknown,all,not_first_gen,2013,ttd_mean,2.38,
TR,eth_x_fg,unknown,all,not_first_gen,2014,grad2,53.2,231
TR,eth_x_fg,unknown,all,not_first_gen,2014,grad3,85.7,231
TR,eth_x_fg,unknown,all,not_first_gen,2014,grad4,90.5,231
TR,eth_x_fg,unknown,all,not_first_gen,2014,grad5p,90.9,231
TR,eth_x_fg,unknown,all,not_first_gen,2014,gradgpa_mean,3.348,209
TR,eth_x_fg,unknown,all,not_first_gen,2014,ret1,93.1,231
TR,eth_x_fg,unknown,all,not_first_gen,2014,ttd_mean,2.39,
TR,eth_x_fg,unknown,all,not_first_gen,2015,grad2,55.1,234
TR,eth_x_fg,unknown,all,not_first_gen,2015,grad3,80.8,234
TR,eth_x_fg,unknown,all,not_first_gen,2015,grad4,88.0,234
TR,eth_x_fg,unknown,all,not_first_gen,2015,grad5p,90.2,234
TR,eth_x_fg,unknown,all,not_first_gen,2015,gradgpa_mean,3.39,206
TR,eth_x_fg,unknown,all,not_first_gen,2015,ret1,91.0,234
TR,eth_x_fg,unknown,all,not_first_gen,2015,ttd_mean,2.43,
TR,eth_x_fg,unknown,all,not_first_gen,2016,grad2,57.7,241
TR,eth_x_fg,unknown,all,not_first_gen,2016,grad3,84.6,241
TR,eth_x_fg,unknown,all,not_first_gen,2016,grad4,88.8,241
TR,eth_x_fg,unknown,all,not_first_gen,2016,grad5p,90.5,241
TR,eth_x_fg,unknown,all,not_first_gen,2016,gradgpa_mean,3.283,214
TR,eth_x_fg,unknown,all,not_first_gen,2016,ret1,93.4,241
TR,eth_x_fg,unknown,all,not_first_gen,2016,ttd_mean,2.39,
TR,eth_x_fg,unknown,all,not_first_gen,2017,grad2,57.5,219
TR,eth_x_fg,unknown,all,not_first_gen,2017,grad3,85.8,219
TR,eth_x_fg,unknown,all,not_first_gen,2017,grad4,89.0,219
TR,eth_x_fg,unknown,all,not_first_gen,2017,grad5p,90.0,219
TR,eth_x_fg,unknown,all,not_first_gen,2017,gradgpa_mean,3.467,188
TR,eth_x_fg,unknown,all,not_first_gen,2017,ret1,89.0,219
TR,eth_x_fg,unknown,all,not_first_gen,2017,ttd_mean,2.3,
TR,eth_x_fg,unknown,all,not_first_gen,2018,grad2,57.0,244
TR,eth_x_fg,unknown,all,not_first_gen,2018,grad3,82.8,244
TR,eth_x_fg,unknown,all,not_first_gen,2018,grad4,88.1,244
TR,eth_x_fg,unknown,all,not_first_gen,2018,grad5p,90.2,244
TR,eth_x_fg,unknown,all,not_first_gen,2018,gradgpa_mean,3.44,215
TR,eth_x_fg,unknown,all,not_first_gen,2018,ret1,93.9,244
TR,eth_x_fg,unknown,all,not_first_gen,2018,ttd_mean,2.39,
TR,eth_x_fg,unknown,all,not_first_gen,2019,grad2,58.2,249
TR,eth_x_fg,unknown,all,not_first_gen,2019,grad3,82.7,249
TR,eth_x_fg,unknown,all,not_first_gen,2019,grad4,87.1,249
TR,eth_x_fg,unknown,all,not_first_gen,2019,grad5p,89.2,249
TR,eth_x_fg,unknown,all,not_first_gen,2019,gradgpa_mean,3.489,217
TR,eth_x_fg,unknown,all,not_first_gen,2019,ret1,90.8,249
TR,eth_x_fg,unknown,all,not_first_gen,2020,grad2,56.3,334
TR,eth_x_fg,unknown,all,not_first_gen,2020,grad3,84.7,334
TR,eth_x_fg,unknown,all,not_first_gen,2020,grad4,88.6,334
TR,eth_x_fg,unknown,all,not_first_gen,2020,grad5p,90.4,334
TR,eth_x_fg,unknown,all,not_first_gen,2020,gradgpa_mean,3.476,296
TR,eth_x_fg,unknown,all,not_first_gen,2020,ret1,93.4,334
TR,eth_x_fg,unknown,all,not_first_gen,2021,grad2,63.6,184
TR,eth_x_fg,unknown,all,not_first_gen,2021,grad3,90.2,184
TR,eth_x_fg,unknown,all,not_first_gen,2021,grad4,92.9,184
TR,eth_x_fg,unknown,all,not_first_gen,2021,gradgpa_mean,3.482,166
TR,eth_x_fg,unknown,all,not_first_gen,2021,ret1,92.9,184
TR,eth_x_fg,unknown,all,not_first_gen,2022,grad2,58.1,198
TR,eth_x_fg,unknown,all,not_first_gen,2022,grad3,87.4,198
TR,eth_x_fg,unknown,all,not_first_gen,2022,gradgpa_mean,3.423,173
TR,eth_x_fg,unknown,all,not_first_gen,2022,ret1,93.9,198
TR,eth_x_fg,unknown,all,not_first_gen,2023,grad2,63.5,241
TR,eth_x_fg,unknown,all,not_first_gen,2023,gradgpa_mean,3.57,153
TR,eth_x_fg,unknown,all,not_first_gen,2023,ret1,94.2,241
TR,eth_x_fg,unknown,all,not_first_gen,2024,ret1,95.7,234
TR,eth_x_fg,white,all,first_gen,1999,grad2,44.4,1272
TR,eth_x_fg,white,all,first_gen,1999,grad3,74.4,1272
TR,eth_x_fg,white,all,first_gen,1999,grad4,81.2,1272
TR,eth_x_fg,white,all,first_gen,1999,grad5p,83.3,1272
TR,eth_x_fg,white,all,first_gen,1999,gradgpa_mean,3.214,1060
TR,eth_x_fg,white,all,first_gen,1999,ret1,89.5,1272
TR,eth_x_fg,white,all,first_gen,1999,ttd_mean,2.53,
TR,eth_x_fg,white,all,first_gen,2000,grad2,46.2,1628
TR,eth_x_fg,white,all,first_gen,2000,grad3,75.6,1628
TR,eth_x_fg,white,all,first_gen,2000,grad4,82.4,1628
TR,eth_x_fg,white,all,first_gen,2000,grad5p,84.4,1628
TR,eth_x_fg,white,all,first_gen,2000,gradgpa_mean,3.241,1374
TR,eth_x_fg,white,all,first_gen,2000,ret1,90.5,1628
TR,eth_x_fg,white,all,first_gen,2000,ttd_mean,2.51,
TR,eth_x_fg,white,all,first_gen,2001,grad2,46.4,1665
TR,eth_x_fg,white,all,first_gen,2001,grad3,75.7,1665
TR,eth_x_fg,white,all,first_gen,2001,grad4,82.2,1665
TR,eth_x_fg,white,all,first_gen,2001,grad5p,83.7,1665
TR,eth_x_fg,white,all,first_gen,2001,gradgpa_mean,3.242,1394
TR,eth_x_fg,white,all,first_gen,2001,ret1,89.7,1665
TR,eth_x_fg,white,all,first_gen,2001,ttd_mean,2.47,
TR,eth_x_fg,white,all,first_gen,2002,grad2,48.0,1610
TR,eth_x_fg,white,all,first_gen,2002,grad3,75.2,1610
TR,eth_x_fg,white,all,first_gen,2002,grad4,81.6,1610
TR,eth_x_fg,white,all,first_gen,2002,grad5p,83.6,1610
TR,eth_x_fg,white,all,first_gen,2002,gradgpa_mean,3.278,1346
TR,eth_x_fg,white,all,first_gen,2002,ret1,88.5,1610
TR,eth_x_fg,white,all,first_gen,2002,ttd_mean,2.49,
TR,eth_x_fg,white,all,first_gen,2003,grad2,51.2,1652
TR,eth_x_fg,white,all,first_gen,2003,grad3,79.1,1652
TR,eth_x_fg,white,all,first_gen,2003,grad4,84.4,1652
TR,eth_x_fg,white,all,first_gen,2003,grad5p,86.3,1652
TR,eth_x_fg,white,all,first_gen,2003,gradgpa_mean,3.225,1425
TR,eth_x_fg,white,all,first_gen,2003,ret1,91.5,1652
TR,eth_x_fg,white,all,first_gen,2003,ttd_mean,2.43,
TR,eth_x_fg,white,all,first_gen,2004,grad2,52.4,1700
TR,eth_x_fg,white,all,first_gen,2004,grad3,79.6,1700
TR,eth_x_fg,white,all,first_gen,2004,grad4,85.1,1700
TR,eth_x_fg,white,all,first_gen,2004,grad5p,87.2,1700
TR,eth_x_fg,white,all,first_gen,2004,gradgpa_mean,3.267,1482
TR,eth_x_fg,white,all,first_gen,2004,ret1,91.2,1700
TR,eth_x_fg,white,all,first_gen,2004,ttd_mean,2.4,
TR,eth_x_fg,white,all,first_gen,2005,grad2,53.9,1708
TR,eth_x_fg,white,all,first_gen,2005,grad3,80.2,1708
TR,eth_x_fg,white,all,first_gen,2005,grad4,84.5,1708
TR,eth_x_fg,white,all,first_gen,2005,grad5p,86.1,1708
TR,eth_x_fg,white,all,first_gen,2005,gradgpa_mean,3.27,1470
TR,eth_x_fg,white,all,first_gen,2005,ret1,90.6,1708
TR,eth_x_fg,white,all,first_gen,2005,ttd_mean,2.4,
TR,eth_x_fg,white,all,first_gen,2006,grad2,52.5,1766
TR,eth_x_fg,white,all,first_gen,2006,grad3,80.6,1766
TR,eth_x_fg,white,all,first_gen,2006,grad4,85.3,1766
TR,eth_x_fg,white,all,first_gen,2006,grad5p,86.5,1766
TR,eth_x_fg,white,all,first_gen,2006,gradgpa_mean,3.26,1527
TR,eth_x_fg,white,all,first_gen,2006,ret1,91.6,1766
TR,eth_x_fg,white,all,first_gen,2006,ttd_mean,2.4,
TR,eth_x_fg,white,all,first_gen,2007,grad2,50.7,1632
TR,eth_x_fg,white,all,first_gen,2007,grad3,78.2,1632
TR,eth_x_fg,white,all,first_gen,2007,grad4,84.1,1632
TR,eth_x_fg,white,all,first_gen,2007,grad5p,86.2,1632
TR,eth_x_fg,white,all,first_gen,2007,gradgpa_mean,3.279,1407
TR,eth_x_fg,white,all,first_gen,2007,ret1,90.1,1632
TR,eth_x_fg,white,all,first_gen,2007,ttd_mean,2.44,
TR,eth_x_fg,white,all,first_gen,2008,grad2,54.5,1726
TR,eth_x_fg,white,all,first_gen,2008,grad3,81.5,1726
TR,eth_x_fg,white,all,first_gen,2008,grad4,85.8,1726
TR,eth_x_fg,white,all,first_gen,2008,grad5p,87.1,1726
TR,eth_x_fg,white,all,first_gen,2008,gradgpa_mean,3.269,1503
TR,eth_x_fg,white,all,first_gen,2008,ret1,92.3,1726
TR,eth_x_fg,white,all,first_gen,2008,ttd_mean,2.37,
TR,eth_x_fg,white,all,first_gen,2009,grad2,55.8,1740
TR,eth_x_fg,white,all,first_gen,2009,grad3,81.5,1740
TR,eth_x_fg,white,all,first_gen,2009,grad4,85.6,1740
TR,eth_x_fg,white,all,first_gen,2009,grad5p,87.1,1740
TR,eth_x_fg,white,all,first_gen,2009,gradgpa_mean,3.278,1515
TR,eth_x_fg,white,all,first_gen,2009,ret1,92.6,1740
TR,eth_x_fg,white,all,first_gen,2009,ttd_mean,2.36,
TR,eth_x_fg,white,all,first_gen,2010,grad2,56.4,1875
TR,eth_x_fg,white,all,first_gen,2010,grad3,83.4,1875
TR,eth_x_fg,white,all,first_gen,2010,grad4,87.9,1875
TR,eth_x_fg,white,all,first_gen,2010,grad5p,89.1,1875
TR,eth_x_fg,white,all,first_gen,2010,gradgpa_mean,3.274,1671
TR,eth_x_fg,white,all,first_gen,2010,ret1,92.8,1875
TR,eth_x_fg,white,all,first_gen,2010,ttd_mean,2.36,
TR,eth_x_fg,white,all,first_gen,2011,grad2,56.5,2054
TR,eth_x_fg,white,all,first_gen,2011,grad3,84.2,2054
TR,eth_x_fg,white,all,first_gen,2011,grad4,87.9,2054
TR,eth_x_fg,white,all,first_gen,2011,grad5p,89.4,2054
TR,eth_x_fg,white,all,first_gen,2011,gradgpa_mean,3.281,1836
TR,eth_x_fg,white,all,first_gen,2011,ret1,93.8,2054
TR,eth_x_fg,white,all,first_gen,2011,ttd_mean,2.37,
TR,eth_x_fg,white,all,first_gen,2012,grad2,56.1,1947
TR,eth_x_fg,white,all,first_gen,2012,grad3,83.3,1947
TR,eth_x_fg,white,all,first_gen,2012,grad4,88.3,1947
TR,eth_x_fg,white,all,first_gen,2012,grad5p,89.7,1947
TR,eth_x_fg,white,all,first_gen,2012,gradgpa_mean,3.298,1746
TR,eth_x_fg,white,all,first_gen,2012,ret1,93.6,1947
TR,eth_x_fg,white,all,first_gen,2012,ttd_mean,2.38,
