entry,campus,cohort,group_type,subgroup,band,band_lo,band_hi,c_first,c_second,c_third,r_first_pct,r_second_pct,r_third_pct
FR,Berkeley,2010,ethnicity,aian,2,3.47,3.79,7,3,0,,,
FR,Berkeley,2010,ethnicity,aian,3,3.79,4.0,10,2,0,,,
FR,Berkeley,2010,ethnicity,asian,1,1.75,3.47,25,8,3,,,
FR,Berkeley,2010,ethnicity,asian,2,3.47,3.79,208,29,9,,,
FR,Berkeley,2010,ethnicity,asian,3,3.79,4.0,1135,129,16,,,
FR,Berkeley,2010,ethnicity,black,1,1.75,3.47,14,7,3,,,
FR,Berkeley,2010,ethnicity,black,2,3.47,3.79,18,8,1,,,
FR,Berkeley,2010,ethnicity,black,3,3.79,4.0,33,9,0,,,
FR,Berkeley,2010,ethnicity,hispanic_latino,1,1.75,3.47,6,12,3,,,
FR,Berkeley,2010,ethnicity,hispanic_latino,2,3.47,3.79,60,40,6,,,
FR,Berkeley,2010,ethnicity,hispanic_latino,3,3.79,4.0,165,69,10,,,
FR,Berkeley,2010,ethnicity,international,1,1.75,3.47,25,3,0,,,
FR,Berkeley,2010,ethnicity,international,2,3.47,3.79,60,11,4,,,
FR,Berkeley,2010,ethnicity,international,3,3.79,4.0,195,30,11,,,
FR,Berkeley,2010,ethnicity,white,1,1.75,3.47,47,26,7,,,
FR,Berkeley,2010,ethnicity,white,2,3.47,3.79,147,24,4,,,
FR,Berkeley,2010,ethnicity,white,3,3.79,4.0,688,93,7,,,
FR,Berkeley,2010,first_gen_status,first_gen,1,1.75,3.47,30,22,6,,,
FR,Berkeley,2010,first_gen_status,first_gen,2,3.47,3.79,137,60,7,,,
FR,Berkeley,2010,first_gen_status,first_gen,3,3.79,4.0,427,121,11,,,
FR,Berkeley,2010,first_gen_status,not_first_gen,1,1.75,3.47,83,35,11,,,
FR,Berkeley,2010,first_gen_status,not_first_gen,2,3.47,3.79,351,57,15,,,
FR,Berkeley,2010,first_gen_status,not_first_gen,3,3.79,4.0,1770,214,35,,,
FR,Berkeley,2010,pell_status,non_pell,1,1.75,3.47,92,38,9,,,
FR,Berkeley,2010,pell_status,non_pell,2,3.47,3.79,341,47,11,,,
FR,Berkeley,2010,pell_status,non_pell,3,3.79,4.0,1711,187,31,,,
FR,Berkeley,2010,pell_status,pell,1,1.75,3.47,35,23,8,,,
FR,Berkeley,2010,pell_status,pell,2,3.47,3.79,191,76,14,,,
FR,Berkeley,2010,pell_status,pell,3,3.79,4.0,660,165,16,,,
FR,Berkeley,2011,ethnicity,aian,1,0.87,3.5,3,1,0,,,
FR,Berkeley,2011,ethnicity,aian,2,3.5,3.8,6,3,0,,,
FR,Berkeley,2011,ethnicity,aian,3,3.8,4.0,16,2,2,,,
FR,Berkeley,2011,ethnicity,asian,1,0.87,3.5,52,12,4,,,
FR,Berkeley,2011,ethnicity,asian,2,3.5,3.8,292,54,17,,,
FR,Berkeley,2011,ethnicity,asian,3,3.8,4.0,1161,125,20,,,
FR,Berkeley,2011,ethnicity,black,1,0.87,3.5,11,10,2,,,
FR,Berkeley,2011,ethnicity,black,2,3.5,3.8,23,8,4,,,
FR,Berkeley,2011,ethnicity,black,3,3.8,4.0,37,11,1,,,
FR,Berkeley,2011,ethnicity,hispanic_latino,1,0.87,3.5,17,19,0,,,
FR,Berkeley,2011,ethnicity,hispanic_latino,2,3.5,3.8,80,38,3,,,
FR,Berkeley,2011,ethnicity,hispanic_latino,3,3.8,4.0,187,63,9,,,
FR,Berkeley,2011,ethnicity,international,1,0.87,3.5,34,4,1,,,
FR,Berkeley,2011,ethnicity,international,2,3.5,3.8,79,15,9,,,
FR,Berkeley,2011,ethnicity,international,3,3.8,4.0,231,36,21,,,
FR,Berkeley,2011,ethnicity,white,1,0.87,3.5,64,31,3,,,
FR,Berkeley,2011,ethnicity,white,2,3.5,3.8,163,29,9,,,
FR,Berkeley,2011,ethnicity,white,3,3.8,4.0,678,80,14,,,
FR,Berkeley,2011,first_gen_status,first_gen,1,0.87,3.5,27,24,1,,,
FR,Berkeley,2011,first_gen_status,first_gen,2,3.5,3.8,144,62,12,,,
FR,Berkeley,2011,first_gen_status,first_gen,3,3.8,4.0,432,101,22,,,
FR,Berkeley,2011,first_gen_status,not_first_gen,1,0.87,3.5,156,53,10,,,
FR,Berkeley,2011,first_gen_status,not_first_gen,2,3.5,3.8,503,85,28,,,
FR,Berkeley,2011,first_gen_status,not_first_gen,3,3.8,4.0,1907,217,46,,,
FR,Berkeley,2011,pell_status,non_pell,1,0.87,3.5,131,44,9,,,
FR,Berkeley,2011,pell_status,non_pell,2,3.5,3.8,444,76,28,,,
FR,Berkeley,2011,pell_status,non_pell,3,3.8,4.0,1761,179,43,,,
FR,Berkeley,2011,pell_status,pell,1,0.87,3.5,55,34,2,,,
FR,Berkeley,2011,pell_status,pell,2,3.5,3.8,210,73,14,,,
FR,Berkeley,2011,pell_status,pell,3,3.8,4.0,616,145,25,,,
FR,Berkeley,2012,ethnicity,aian,1,1.02,3.52,2,0,0,,,
FR,Berkeley,2012,ethnicity,aian,2,3.52,3.81,5,1,0,,,
FR,Berkeley,2012,ethnicity,aian,3,3.81,4.0,14,2,1,,,
FR,Berkeley,2012,ethnicity,asian,1,1.02,3.52,46,13,2,,,
FR,Berkeley,2012,ethnicity,asian,2,3.52,3.81,254,54,2,,,
FR,Berkeley,2012,ethnicity,asian,3,3.81,4.0,1183,124,22,,,
FR,Berkeley,2012,ethnicity,black,1,1.02,3.52,26,11,5,,,
FR,Berkeley,2012,ethnicity,black,2,3.52,3.81,16,9,4,,,
FR,Berkeley,2012,ethnicity,black,3,3.81,4.0,25,12,0,,,
FR,Berkeley,2012,ethnicity,hispanic_latino,1,1.02,3.52,26,21,2,,,
FR,Berkeley,2012,ethnicity,hispanic_latino,2,3.52,3.81,80,39,10,,,
FR,Berkeley,2012,ethnicity,hispanic_latino,3,3.81,4.0,165,69,10,,,
FR,Berkeley,2012,ethnicity,international,1,1.02,3.52,29,9,3,,,
FR,Berkeley,2012,ethnicity,international,2,3.52,3.81,57,18,6,,,
FR,Berkeley,2012,ethnicity,international,3,3.81,4.0,189,36,16,,,
FR,Berkeley,2012,ethnicity,white,1,1.02,3.52,51,24,3,,,
FR,Berkeley,2012,ethnicity,white,2,3.52,3.81,124,32,7,,,
FR,Berkeley,2012,ethnicity,white,3,3.81,4.0,560,95,10,,,
FR,Berkeley,2012,first_gen_status,first_gen,1,1.02,3.52,45,33,4,,,
FR,Berkeley,2012,first_gen_status,first_gen,2,3.52,3.81,145,62,14,,,
FR,Berkeley,2012,first_gen_status,first_gen,3,3.81,4.0,433,127,21,,,
FR,Berkeley,2012,first_gen_status,not_first_gen,1,1.02,3.52,141,49,12,,,
FR,Berkeley,2012,first_gen_status,not_first_gen,2,3.52,3.81,401,90,13,,,
FR,Berkeley,2012,first_gen_status,not_first_gen,3,3.81,4.0,1766,216,35,,,
FR,Berkeley,2012,pell_status,non_pell,1,1.02,3.52,123,44,8,,,
FR,Berkeley,2012,pell_status,non_pell,2,3.52,3.81,364,78,14,,,
FR,Berkeley,2012,pell_status,non_pell,3,3.81,4.0,1656,185,30,,,
FR,Berkeley,2012,pell_status,pell,1,1.02,3.52,63,39,9,,,
FR,Berkeley,2012,pell_status,pell,2,3.52,3.81,192,77,15,,,
FR,Berkeley,2012,pell_status,pell,3,3.81,4.0,571,164,29,,,
FR,Berkeley,2013,ethnicity,aian,1,1.21,3.57,2,1,0,,,
FR,Berkeley,2013,ethnicity,aian,2,3.57,3.84,1,1,1,,,
FR,Berkeley,2013,ethnicity,aian,3,3.84,4.0,8,2,1,,,
FR,Berkeley,2013,ethnicity,asian,1,1.21,3.57,58,16,7,,,
FR,Berkeley,2013,ethnicity,asian,2,3.57,3.84,295,53,10,,,
FR,Berkeley,2013,ethnicity,asian,3,3.84,4.0,1153,142,29,,,
FR,Berkeley,2013,ethnicity,black,1,1.21,3.57,18,10,4,,,
FR,Berkeley,2013,ethnicity,black,2,3.57,3.84,14,7,2,,,
FR,Berkeley,2013,ethnicity,black,3,3.84,4.0,34,9,1,,,
FR,Berkeley,2013,ethnicity,hispanic_latino,1,1.21,3.57,29,21,6,,,
FR,Berkeley,2013,ethnicity,hispanic_latino,2,3.57,3.84,76,42,13,,,
FR,Berkeley,2013,ethnicity,hispanic_latino,3,3.84,4.0,185,64,15,,,
FR,Berkeley,2013,ethnicity,international,1,1.21,3.57,29,7,3,,,
FR,Berkeley,2013,ethnicity,international,2,3.57,3.84,107,22,12,,,
FR,Berkeley,2013,ethnicity,international,3,3.84,4.0,311,44,18,,,
FR,Berkeley,2013,ethnicity,white,1,1.21,3.57,67,25,6,,,
FR,Berkeley,2013,ethnicity,white,2,3.57,3.84,146,26,3,,,
FR,Berkeley,2013,ethnicity,white,3,3.84,4.0,665,102,9,,,
FR,Berkeley,2013,first_gen_status,first_gen,1,1.21,3.57,75,29,12,,,
FR,Berkeley,2013,first_gen_status,first_gen,2,3.57,3.84,179,65,18,,,
FR,Berkeley,2013,first_gen_status,first_gen,3,3.84,4.0,487,120,32,,,
FR,Berkeley,2013,first_gen_status,not_first_gen,1,1.21,3.57,134,53,14,,,
FR,Berkeley,2013,first_gen_status,not_first_gen,2,3.57,3.84,478,91,22,,,
FR,Berkeley,2013,first_gen_status,not_first_gen,3,3.84,4.0,1925,249,42,,,
FR,Berkeley,2013,pell_status,non_pell,1,1.21,3.57,129,48,16,,,
FR,Berkeley,2013,pell_status,non_pell,2,3.57,3.84,459,79,24,,,
FR,Berkeley,2013,pell_status,non_pell,3,3.84,4.0,1852,231,44,,,
FR,Berkeley,2013,pell_status,pell,1,1.21,3.57,81,34,10,,,
FR,Berkeley,2013,pell_status,pell,2,3.57,3.84,211,80,17,,,
FR,Berkeley,2013,pell_status,pell,3,3.84,4.0,591,144,30,,,
FR,Berkeley,2014,ethnicity,aian,1,0.25,3.59,2,1,0,,,
FR,Berkeley,2014,ethnicity,aian,2,3.59,3.86,5,4,1,,,
FR,Berkeley,2014,ethnicity,aian,3,3.86,4.0,14,0,1,,,
FR,Berkeley,2014,ethnicity,asian,1,0.25,3.59,67,13,2,,,
FR,Berkeley,2014,ethnicity,asian,2,3.59,3.86,311,51,11,,,
FR,Berkeley,2014,ethnicity,asian,3,3.86,4.0,1098,148,24,,,
FR,Berkeley,2014,ethnicity,black,1,0.25,3.59,27,14,0,,,
FR,Berkeley,2014,ethnicity,black,2,3.59,3.86,14,5,3,,,
FR,Berkeley,2014,ethnicity,black,3,3.86,4.0,36,13,0,,,
FR,Berkeley,2014,ethnicity,hispanic_latino,1,0.25,3.59,43,27,9,,,
FR,Berkeley,2014,ethnicity,hispanic_latino,2,3.59,3.86,104,51,5,,,
FR,Berkeley,2014,ethnicity,hispanic_latino,3,3.86,4.0,210,77,7,,,
FR,Berkeley,2014,ethnicity,international,1,0.25,3.59,21,10,0,,,
FR,Berkeley,2014,ethnicity,international,2,3.59,3.86,93,14,4,,,
FR,Berkeley,2014,ethnicity,international,3,3.86,4.0,239,38,12,,,
FR,Berkeley,2014,ethnicity,white,1,0.25,3.59,87,26,5,,,
FR,Berkeley,2014,ethnicity,white,2,3.59,3.86,200,33,7,,,
FR,Berkeley,2014,ethnicity,white,3,3.86,4.0,622,84,9,,,
FR,Berkeley,2014,first_gen_status,first_gen,1,0.25,3.59,75,47,11,,,
FR,Berkeley,2014,first_gen_status,first_gen,2,3.59,3.86,171,65,8,,,
FR,Berkeley,2014,first_gen_status,first_gen,3,3.86,4.0,454,120,16,,,
FR,Berkeley,2014,first_gen_status,not_first_gen,1,0.25,3.59,174,48,6,,,
FR,Berkeley,2014,first_gen_status,not_first_gen,2,3.59,3.86,574,99,23,,,
FR,Berkeley,2014,first_gen_status,not_first_gen,3,3.86,4.0,1827,244,38,,,
FR,Berkeley,2014,pell_status,non_pell,1,0.25,3.59,164,47,7,,,
FR,Berkeley,2014,pell_status,non_pell,2,3.59,3.86,546,82,16,,,
FR,Berkeley,2014,pell_status,non_pell,3,3.86,4.0,1733,214,29,,,
FR,Berkeley,2014,pell_status,pell,1,0.25,3.59,92,49,10,,,
FR,Berkeley,2014,pell_status,pell,2,3.59,3.86,213,85,15,,,
FR,Berkeley,2014,pell_status,pell,3,3.86,4.0,590,159,25,,,
FR,Berkeley,2015,ethnicity,aian,1,1.0,3.61,2,1,1,,,
FR,Berkeley,2015,ethnicity,aian,2,3.61,3.87,4,1,1,,,
FR,Berkeley,2015,ethnicity,aian,3,3.87,4.0,9,2,2,,,
FR,Berkeley,2015,ethnicity,asian,1,1.0,3.61,79,18,2,,,
FR,Berkeley,2015,ethnicity,asian,2,3.61,3.87,500,67,15,,,
FR,Berkeley,2015,ethnicity,asian,3,3.87,4.0,1399,134,19,,,
FR,Berkeley,2015,ethnicity,black,1,1.0,3.61,21,12,4,,,
FR,Berkeley,2015,ethnicity,black,2,3.61,3.87,20,8,0,,,
FR,Berkeley,2015,ethnicity,black,3,3.87,4.0,42,15,1,,,
FR,Berkeley,2015,ethnicity,hispanic_latino,1,1.0,3.61,43,16,7,,,
FR,Berkeley,2015,ethnicity,hispanic_latino,2,3.61,3.87,105,39,12,,,
FR,Berkeley,2015,ethnicity,hispanic_latino,3,3.87,4.0,272,85,10,,,
FR,Berkeley,2015,ethnicity,international,1,1.0,3.61,30,7,2,,,
FR,Berkeley,2015,ethnicity,international,2,3.61,3.87,90,22,3,,,
FR,Berkeley,2015,ethnicity,international,3,3.87,4.0,188,41,8,,,
FR,Berkeley,2015,ethnicity,white,1,1.0,3.61,73,26,5,,,
FR,Berkeley,2015,ethnicity,white,2,3.61,3.87,205,35,4,,,
FR,Berkeley,2015,ethnicity,white,3,3.87,4.0,796,77,9,,,
FR,Berkeley,2015,first_gen_status,first_gen,1,1.0,3.61,67,27,7,,,
FR,Berkeley,2015,first_gen_status,first_gen,2,3.61,3.87,220,66,13,,,
FR,Berkeley,2015,first_gen_status,first_gen,3,3.87,4.0,494,112,16,,,
FR,Berkeley,2015,first_gen_status,not_first_gen,1,1.0,3.61,188,59,12,,,
FR,Berkeley,2015,first_gen_status,not_first_gen,2,3.61,3.87,748,112,21,,,
FR,Berkeley,2015,first_gen_status,not_first_gen,3,3.87,4.0,2349,244,35,,,
FR,Berkeley,2015,pell_status,non_pell,1,1.0,3.61,184,58,8,,,
FR,Berkeley,2015,pell_status,non_pell,2,3.61,3.87,715,91,16,,,
FR,Berkeley,2015,pell_status,non_pell,3,3.87,4.0,2197,206,31,,,
FR,Berkeley,2015,pell_status,pell,1,1.0,3.61,76,28,13,,,
FR,Berkeley,2015,pell_status,pell,2,3.61,3.87,264,89,19,,,
FR,Berkeley,2015,pell_status,pell,3,3.87,4.0,675,156,20,,,
FR,Berkeley,2016,ethnicity,aian,1,0.85,3.59,1,0,0,,,
FR,Berkeley,2016,ethnicity,aian,2,3.59,3.86,4,1,0,,,
FR,Berkeley,2016,ethnicity,aian,3,3.86,4.0,12,2,1,,,
FR,Berkeley,2016,ethnicity,asian,1,0.85,3.59,106,25,3,,,
FR,Berkeley,2016,ethnicity,asian,2,3.59,3.86,659,75,12,,,
FR,Berkeley,2016,ethnicity,asian,3,3.86,4.0,1530,143,10,,,
FR,Berkeley,2016,ethnicity,black,1,0.85,3.59,25,11,0,,,
FR,Berkeley,2016,ethnicity,black,2,3.59,3.86,34,12,3,,,
FR,Berkeley,2016,ethnicity,black,3,3.86,4.0,45,7,0,,,
FR,Berkeley,2016,ethnicity,hispanic_latino,1,0.85,3.59,35,20,7,,,
FR,Berkeley,2016,ethnicity,hispanic_latino,2,3.59,3.86,183,55,7,,,
FR,Berkeley,2016,ethnicity,hispanic_latino,3,3.86,4.0,339,75,20,,,
FR,Berkeley,2016,ethnicity,international,1,0.85,3.59,12,5,3,,,
FR,Berkeley,2016,ethnicity,international,2,3.59,3.86,80,10,1,,,
FR,Berkeley,2016,ethnicity,international,3,3.86,4.0,224,31,10,,,
FR,Berkeley,2016,ethnicity,white,1,0.85,3.59,87,16,2,,,
FR,Berkeley,2016,ethnicity,white,2,3.59,3.86,329,45,5,,,
FR,Berkeley,2016,ethnicity,white,3,3.86,4.0,909,97,14,,,
FR,Berkeley,2016,first_gen_status,first_gen,1,0.85,3.59,51,32,6,,,
FR,Berkeley,2016,first_gen_status,first_gen,2,3.59,3.86,261,69,13,,,
FR,Berkeley,2016,first_gen_status,first_gen,3,3.86,4.0,498,111,23,,,
FR,Berkeley,2016,first_gen_status,not_first_gen,1,0.85,3.59,217,47,9,,,
FR,Berkeley,2016,first_gen_status,not_first_gen,2,3.59,3.86,1082,135,14,,,
FR,Berkeley,2016,first_gen_status,not_first_gen,3,3.86,4.0,2689,259,33,,,
FR,Berkeley,2016,pell_status,non_pell,1,0.85,3.59,212,50,10,,,
FR,Berkeley,2016,pell_status,non_pell,2,3.59,3.86,1053,112,18,,,
FR,Berkeley,2016,pell_status,non_pell,3,3.86,4.0,2597,238,28,,,
FR,Berkeley,2016,pell_status,pell,1,0.85,3.59,63,30,5,,,
FR,Berkeley,2016,pell_status,pell,2,3.59,3.86,310,94,11,,,
FR,Berkeley,2016,pell_status,pell,3,3.86,4.0,658,134,28,,,
FR,Berkeley,2017,ethnicity,aian,1,0.0,3.63,4,1,0,,,
FR,Berkeley,2017,ethnicity,aian,2,3.63,3.88,2,0,1,,,
FR,Berkeley,2017,ethnicity,aian,3,3.88,4.0,8,1,1,,,
FR,Berkeley,2017,ethnicity,asian,1,0.0,3.63,99,14,3,,,
FR,Berkeley,2017,ethnicity,asian,2,3.63,3.88,603,78,15,,,
FR,Berkeley,2017,ethnicity,asian,3,3.88,4.0,1577,132,20,,,
FR,Berkeley,2017,ethnicity,black,1,0.0,3.63,27,9,2,,,
FR,Berkeley,2017,ethnicity,black,2,3.63,3.88,42,9,2,,,
FR,Berkeley,2017,ethnicity,black,3,3.88,4.0,55,9,2,,,
FR,Berkeley,2017,ethnicity,hispanic_latino,1,0.0,3.63,50,15,4,,,
FR,Berkeley,2017,ethnicity,hispanic_latino,2,3.63,3.88,217,49,6,,,
FR,Berkeley,2017,ethnicity,hispanic_latino,3,3.88,4.0,360,82,15,,,
FR,Berkeley,2017,ethnicity,international,1,0.0,3.63,17,11,2,,,
FR,Berkeley,2017,ethnicity,international,2,3.63,3.88,56,13,4,,,
FR,Berkeley,2017,ethnicity,international,3,3.88,4.0,248,36,11,,,
FR,Berkeley,2017,ethnicity,white,1,0.0,3.63,94,24,0,,,
FR,Berkeley,2017,ethnicity,white,2,3.63,3.88,321,41,10,,,
FR,Berkeley,2017,ethnicity,white,3,3.88,4.0,851,85,9,,,
FR,Berkeley,2017,first_gen_status,first_gen,1,0.0,3.63,69,17,5,,,
FR,Berkeley,2017,first_gen_status,first_gen,2,3.63,3.88,305,63,15,,,
FR,Berkeley,2017,first_gen_status,first_gen,3,3.88,4.0,555,103,18,,,
FR,Berkeley,2017,first_gen_status,not_first_gen,1,0.0,3.63,229,59,6,,,
FR,Berkeley,2017,first_gen_status,not_first_gen,2,3.63,3.88,979,128,24,,,
FR,Berkeley,2017,first_gen_status,not_first_gen,3,3.88,4.0,2660,256,41,,,
FR,Berkeley,2017,pell_status,non_pell,1,0.0,3.63,213,53,9,,,
FR,Berkeley,2017,pell_status,non_pell,2,3.63,3.88,951,124,25,,,
FR,Berkeley,2017,pell_status,non_pell,3,3.88,4.0,2587,247,33,,,
FR,Berkeley,2017,pell_status,pell,1,0.0,3.63,87,25,2,,,
FR,Berkeley,2017,pell_status,pell,2,3.63,3.88,357,71,14,,,
FR,Berkeley,2017,pell_status,pell,3,3.88,4.0,686,114,27,,,
FR,Berkeley,2018,ethnicity,aian,1,0.0,3.68,3,0,0,,,
FR,Berkeley,2018,ethnicity,aian,2,3.68,3.9,2,1,0,,,
FR,Berkeley,2018,ethnicity,aian,3,3.9,4.0,5,4,0,,,
FR,Berkeley,2018,ethnicity,asian,1,0.0,3.68,95,11,4,,,
FR,Berkeley,2018,ethnicity,asian,2,3.68,3.9,583,62,13,,,
FR,Berkeley,2018,ethnicity,asian,3,3.9,4.0,1450,129,17,,,
FR,Berkeley,2018,ethnicity,black,1,0.0,3.68,25,5,1,,,
FR,Berkeley,2018,ethnicity,black,2,3.68,3.9,43,10,2,,,
FR,Berkeley,2018,ethnicity,black,3,3.9,4.0,57,8,1,,,
FR,Berkeley,2018,ethnicity,hispanic_latino,1,0.0,3.68,59,18,3,,,
FR,Berkeley,2018,ethnicity,hispanic_latino,2,3.68,3.9,191,48,7,,,
FR,Berkeley,2018,ethnicity,hispanic_latino,3,3.9,4.0,332,80,15,,,
FR,Berkeley,2018,ethnicity,international,1,0.0,3.68,35,8,4,,,
FR,Berkeley,2018,ethnicity,international,2,3.68,3.9,89,20,6,,,
FR,Berkeley,2018,ethnicity,international,3,3.9,4.0,332,62,9,,,
FR,Berkeley,2018,ethnicity,white,1,0.0,3.68,74,18,2,,,
FR,Berkeley,2018,ethnicity,white,2,3.68,3.9,228,33,5,,,
FR,Berkeley,2018,ethnicity,white,3,3.9,4.0,710,92,10,,,
FR,Berkeley,2018,first_gen_status,first_gen,1,0.0,3.68,83,21,7,,,
FR,Berkeley,2018,first_gen_status,first_gen,2,3.68,3.9,271,67,8,,,
FR,Berkeley,2018,first_gen_status,first_gen,3,3.9,4.0,573,106,17,,,
FR,Berkeley,2018,first_gen_status,not_first_gen,1,0.0,3.68,205,42,6,,,
FR,Berkeley,2018,first_gen_status,not_first_gen,2,3.68,3.9,904,110,26,,,
FR,Berkeley,2018,first_gen_status,not_first_gen,3,3.9,4.0,2433,277,36,,,
FR,Berkeley,2018,pell_status,non_pell,1,0.0,3.68,208,41,9,,,
FR,Berkeley,2018,pell_status,non_pell,2,3.68,3.9,822,102,22,,,
FR,Berkeley,2018,pell_status,non_pell,3,3.9,4.0,2345,266,28,,,
FR,Berkeley,2018,pell_status,pell,1,0.0,3.68,90,22,6,,,
FR,Berkeley,2018,pell_status,pell,2,3.68,3.9,372,80,12,,,
FR,Berkeley,2018,pell_status,pell,3,3.9,4.0,717,124,25,,,
FR,Berkeley,2019,ethnicity,aian,1,1.38,3.69,1,1,0,,,
FR,Berkeley,2019,ethnicity,aian,2,3.69,3.91,3,1,1,,,
FR,Berkeley,2019,ethnicity,aian,3,3.91,4.0,8,3,1,,,
FR,Berkeley,2019,ethnicity,asian,1,1.38,3.69,147,25,4,,,
FR,Berkeley,2019,ethnicity,asian,2,3.69,3.91,684,81,15,,,
FR,Berkeley,2019,ethnicity,asian,3,3.91,4.0,1527,146,15,,,
FR,Berkeley,2019,ethnicity,black,1,1.38,3.69,30,5,2,,,
FR,Berkeley,2019,ethnicity,black,2,3.69,3.91,42,10,1,,,
FR,Berkeley,2019,ethnicity,black,3,3.91,4.0,44,9,1,,,
FR,Berkeley,2019,ethnicity,hispanic_latino,1,1.38,3.69,96,24,6,,,
FR,Berkeley,2019,ethnicity,hispanic_latino,2,3.69,3.91,241,63,15,,,
FR,Berkeley,2019,ethnicity,hispanic_latino,3,3.91,4.0,329,67,17,,,
FR,Berkeley,2019,ethnicity,international,1,1.38,3.69,27,4,1,,,
FR,Berkeley,2019,ethnicity,international,2,3.69,3.91,87,15,10,,,
FR,Berkeley,2019,ethnicity,international,3,3.91,4.0,317,48,14,,,
FR,Berkeley,2019,ethnicity,white,1,1.38,3.69,83,13,1,,,
FR,Berkeley,2019,ethnicity,white,2,3.69,3.91,293,35,6,,,
FR,Berkeley,2019,ethnicity,white,3,3.91,4.0,757,66,9,,,
FR,Berkeley,2019,first_gen_status,first_gen,1,1.38,3.69,119,31,8,,,
FR,Berkeley,2019,first_gen_status,first_gen,2,3.69,3.91,334,80,17,,,
FR,Berkeley,2019,first_gen_status,first_gen,3,3.91,4.0,548,87,17,,,
FR,Berkeley,2019,first_gen_status,not_first_gen,1,1.38,3.69,276,39,8,,,
FR,Berkeley,2019,first_gen_status,not_first_gen,2,3.69,3.91,1055,128,33,,,
FR,Berkeley,2019,first_gen_status,not_first_gen,3,3.91,4.0,2554,257,39,,,
FR,Berkeley,2019,pell_status,non_pell,1,1.38,3.69,255,43,7,,,
FR,Berkeley,2019,pell_status,non_pell,2,3.69,3.91,1011,118,29,,,
FR,Berkeley,2019,pell_status,non_pell,3,3.91,4.0,2514,238,35,,,
FR,Berkeley,2019,pell_status,pell,1,1.38,3.69,142,31,9,,,
FR,Berkeley,2019,pell_status,pell,2,3.69,3.91,406,95,21,,,
FR,Berkeley,2019,pell_status,pell,3,3.91,4.0,640,114,23,,,
FR,Berkeley,2020,ethnicity,aian,1,1.1,3.67,4,0,0,,,
FR,Berkeley,2020,ethnicity,aian,2,3.67,3.91,6,0,0,,,
FR,Berkeley,2020,ethnicity,aian,3,3.91,4.0,4,0,0,,,
FR,Berkeley,2020,ethnicity,asian,1,1.1,3.67,167,18,0,,,
FR,Berkeley,2020,ethnicity,asian,2,3.67,3.91,700,114,0,,,
FR,Berkeley,2020,ethnicity,asian,3,3.91,4.0,1263,83,0,,,
FR,Berkeley,2020,ethnicity,black,1,1.1,3.67,42,9,0,,,
FR,Berkeley,2020,ethnicity,black,2,3.67,3.91,49,12,0,,,
FR,Berkeley,2020,ethnicity,black,3,3.91,4.0,63,12,0,,,
FR,Berkeley,2020,ethnicity,hispanic_latino,1,1.1,3.67,114,37,0,,,
FR,Berkeley,2020,ethnicity,hispanic_latino,2,3.67,3.91,347,76,0,,,
FR,Berkeley,2020,ethnicity,hispanic_latino,3,3.91,4.0,400,64,0,,,
FR,Berkeley,2020,ethnicity,international,1,1.1,3.67,33,11,0,,,
FR,Berkeley,2020,ethnicity,international,2,3.67,3.91,104,25,0,,,
FR,Berkeley,2020,ethnicity,international,3,3.91,4.0,298,41,0,,,
FR,Berkeley,2020,ethnicity,white,1,1.1,3.67,82,19,0,,,
FR,Berkeley,2020,ethnicity,white,2,3.67,3.91,257,33,0,,,
FR,Berkeley,2020,ethnicity,white,3,3.91,4.0,494,59,0,,,
FR,Berkeley,2020,first_gen_status,first_gen,1,1.1,3.67,154,48,0,,,
FR,Berkeley,2020,first_gen_status,first_gen,2,3.67,3.91,446,98,0,,,
FR,Berkeley,2020,first_gen_status,first_gen,3,3.91,4.0,577,68,0,,,
FR,Berkeley,2020,first_gen_status,not_first_gen,1,1.1,3.67,298,47,0,,,
FR,Berkeley,2020,first_gen_status,not_first_gen,2,3.67,3.91,1048,166,0,,,
FR,Berkeley,2020,first_gen_status,not_first_gen,3,3.91,4.0,1997,199,0,,,
FR,Berkeley,2020,pell_status,non_pell,1,1.1,3.67,285,53,0,,,
FR,Berkeley,2020,pell_status,non_pell,2,3.67,3.91,1015,168,0,,,
FR,Berkeley,2020,pell_status,non_pell,3,3.91,4.0,1986,185,0,,,
FR,Berkeley,2020,pell_status,pell,1,1.1,3.67,175,42,0,,,
FR,Berkeley,2020,pell_status,pell,2,3.67,3.91,520,102,0,,,
FR,Berkeley,2020,pell_status,pell,3,3.91,4.0,664,86,0,,,
FR,Berkeley,2021,ethnicity,aian,1,0.0,3.71,5,0,0,,,
FR,Berkeley,2021,ethnicity,aian,2,3.71,3.92,4,0,0,,,
FR,Berkeley,2021,ethnicity,aian,3,3.92,4.0,8,0,0,,,
FR,Berkeley,2021,ethnicity,asian,1,0.0,3.71,189,0,0,,,
FR,Berkeley,2021,ethnicity,asian,2,3.71,3.92,831,0,0,,,
FR,Berkeley,2021,ethnicity,asian,3,3.92,4.0,1357,0,0,,,
FR,Berkeley,2021,ethnicity,black,1,0.0,3.71,62,0,0,,,
FR,Berkeley,2021,ethnicity,black,2,3.71,3.92,61,0,0,,,
FR,Berkeley,2021,ethnicity,black,3,3.92,4.0,52,0,0,,,
FR,Berkeley,2021,ethnicity,hispanic_latino,1,0.0,3.71,167,0,0,,,
